age,job,marital,education,default,balance,housing,loan,contact,day,quarter,duration,campaign,pdays,previous,poutcome,y
36,manager,married,tertiary,0,8564,1,0,unknown,23,second,125,1,-1,0,unknown,0
30,workforce,single,secondary,0,435,1,1,unknown,23,second,128,1,-1,0,unknown,0
43,workforce,single,tertiary,0,4243,1,0,unknown,23,second,30,10,-1,0,unknown,0
55,workforce,married,secondary,0,989,1,1,unknown,23,second,246,4,-1,0,unknown,0
31,workforce,single,secondary,0,1186,1,0,unknown,23,second,136,1,-1,0,unknown,0
32,workforce,married,primary,0,1261,1,0,unknown,23,second,132,1,-1,0,unknown,0
33,workforce,married,secondary,0,25,1,0,unknown,23,second,3,3,-1,0,unknown,0
31,workforce,married,primary,0,206,1,0,unknown,23,second,1171,1,-1,0,unknown,0
35,workforce,single,secondary,0,11423,1,0,unknown,23,second,107,1,-1,0,unknown,0
30,workforce,married,primary,0,184,1,0,unknown,23,second,217,1,-1,0,unknown,0
35,independent,divorced,tertiary,0,1354,1,0,unknown,23,second,736,2,-1,0,unknown,1
29,independent,married,tertiary,0,751,1,0,unknown,23,second,121,2,-1,0,unknown,0
36,workforce,married,primary,0,711,1,0,unknown,23,second,154,2,-1,0,unknown,0
37,workforce,married,secondary,0,453,1,1,unknown,23,second,98,1,-1,0,unknown,0
32,workforce,married,tertiary,0,1129,1,0,unknown,23,second,189,1,-1,0,unknown,0
33,independent,married,primary,0,237,1,0,unknown,23,second,89,1,-1,0,unknown,0
34,workforce,single,secondary,0,1239,1,0,unknown,23,second,164,1,-1,0,unknown,0
37,workforce,married,secondary,0,0,1,0,unknown,23,second,412,6,-1,0,unknown,0
33,workforce,married,primary,0,392,1,0,unknown,23,second,302,1,-1,0,unknown,0
34,workforce,married,primary,0,2490,1,0,unknown,23,second,192,1,-1,0,unknown,0
37,workforce,single,secondary,0,6714,1,0,unknown,23,second,90,1,-1,0,unknown,0
31,workforce,married,secondary,0,873,1,0,unknown,23,second,145,4,-1,0,unknown,0
34,workforce,married,secondary,0,1464,1,0,unknown,23,second,350,1,-1,0,unknown,0
35,workforce,single,primary,0,90,1,0,unknown,23,second,203,1,-1,0,unknown,0
31,workforce,married,secondary,0,714,1,0,unknown,23,second,254,1,-1,0,unknown,0
33,workforce,married,primary,0,463,1,0,unknown,23,second,230,1,-1,0,unknown,0
40,independent,married,secondary,0,1516,1,1,unknown,23,second,373,1,-1,0,unknown,0
31,workforce,single,secondary,0,509,1,0,unknown,23,second,183,1,-1,0,unknown,0
30,workforce,married,secondary,0,207,1,0,unknown,23,second,72,2,-1,0,unknown,0
30,manager,single,tertiary,0,3967,1,0,unknown,23,second,534,1,-1,0,unknown,0
37,workforce,married,primary,0,3517,1,0,unknown,23,second,445,1,-1,0,unknown,0
38,workforce,married,secondary,0,435,1,0,unknown,23,second,193,2,-1,0,unknown,0
33,workforce,married,secondary,0,6227,1,0,unknown,23,second,76,2,-1,0,unknown,0
34,workforce,married,secondary,0,1092,0,0,unknown,23,second,268,1,-1,0,unknown,0
35,workforce,divorced,secondary,0,394,1,0,unknown,23,second,154,1,-1,0,unknown,0
30,workforce,single,secondary,0,239,1,0,unknown,23,second,785,1,-1,0,unknown,1
40,workforce,married,primary,1,-509,1,0,unknown,23,second,298,1,-1,0,unknown,0
31,workforce,single,secondary,0,-32,1,0,unknown,23,second,157,1,-1,0,unknown,0
32,manager,single,tertiary,0,11315,0,0,unknown,23,second,286,1,-1,0,unknown,0
31,workforce,married,secondary,0,1273,1,0,unknown,23,second,442,1,-1,0,unknown,0
30,workforce,single,secondary,0,1649,1,0,unknown,23,second,206,1,-1,0,unknown,0
34,workforce,single,secondary,0,84,1,0,unknown,23,second,299,1,-1,0,unknown,0
30,workforce,married,secondary,0,278,1,1,unknown,23,second,1073,1,-1,0,unknown,1
32,workforce,single,secondary,0,2459,1,1,unknown,23,second,162,1,-1,0,unknown,0
31,workforce,married,secondary,0,4941,1,0,unknown,23,second,504,1,-1,0,unknown,0
34,workforce,divorced,secondary,0,3798,1,0,unknown,23,second,488,1,-1,0,unknown,0
30,workforce,married,primary,0,597,1,0,unknown,23,second,190,1,-1,0,unknown,0
32,manager,single,secondary,0,-32,1,0,unknown,23,second,139,1,-1,0,unknown,0
37,manager,married,secondary,0,525,1,0,unknown,23,second,425,1,-1,0,unknown,0
33,independent,married,tertiary,0,416,1,1,unknown,23,second,290,1,-1,0,unknown,0
31,manager,single,secondary,0,680,1,0,unknown,23,second,152,1,-1,0,unknown,0
37,manager,divorced,tertiary,0,4303,1,0,unknown,23,second,168,1,-1,0,unknown,0
32,manager,single,tertiary,0,3050,1,0,unknown,23,second,298,1,-1,0,unknown,0
34,workforce,married,secondary,0,750,1,0,unknown,23,second,204,1,-1,0,unknown,0
34,manager,single,secondary,0,5547,1,0,unknown,23,second,313,1,-1,0,unknown,0
35,manager,single,tertiary,0,643,1,0,unknown,23,second,322,1,-1,0,unknown,0
33,workforce,divorced,tertiary,0,-386,1,0,unknown,23,second,530,1,-1,0,unknown,0
31,manager,married,tertiary,0,5889,1,0,unknown,23,second,237,1,-1,0,unknown,0
32,workforce,married,secondary,0,207,1,0,unknown,23,second,360,1,-1,0,unknown,0
32,nonworker,single,secondary,0,1883,1,0,unknown,23,second,57,1,-1,0,unknown,0
32,workforce,married,primary,0,697,1,0,unknown,23,second,700,1,-1,0,unknown,0
31,independent,single,tertiary,0,14692,1,0,unknown,23,second,601,1,-1,0,unknown,0
30,workforce,married,primary,0,595,1,0,unknown,23,second,231,1,-1,0,unknown,0
30,manager,single,tertiary,0,1243,1,0,unknown,23,second,135,1,-1,0,unknown,0
41,independent,married,tertiary,0,-326,1,1,unknown,23,second,86,2,-1,0,unknown,0
33,manager,married,tertiary,0,17946,1,0,unknown,23,second,256,1,-1,0,unknown,0
34,manager,divorced,secondary,0,2144,1,0,unknown,23,second,157,1,-1,0,unknown,0
39,manager,married,secondary,0,1410,1,0,unknown,23,second,55,1,-1,0,unknown,0
33,manager,married,unknown,0,18347,1,0,unknown,23,second,415,1,-1,0,unknown,0
33,workforce,single,secondary,0,177,1,0,unknown,23,second,293,1,-1,0,unknown,0
22,workforce,single,secondary,0,0,1,0,unknown,23,second,816,2,-1,0,unknown,0
35,workforce,married,secondary,0,291,0,0,unknown,23,second,100,1,-1,0,unknown,0
34,manager,single,secondary,0,1880,1,0,unknown,23,second,297,1,-1,0,unknown,0
31,manager,married,tertiary,0,7,1,0,unknown,23,second,191,1,-1,0,unknown,0
39,workforce,single,tertiary,0,21,1,0,unknown,23,second,58,1,-1,0,unknown,0
30,manager,single,tertiary,0,136,1,0,unknown,23,second,152,1,-1,0,unknown,0
36,workforce,single,secondary,0,9068,1,0,unknown,23,second,98,1,-1,0,unknown,0
31,independent,single,secondary,0,159,1,0,unknown,23,second,533,1,-1,0,unknown,0
42,workforce,married,primary,0,2557,1,0,unknown,23,second,28,3,-1,0,unknown,0
39,workforce,married,secondary,0,287,1,0,unknown,23,second,63,1,-1,0,unknown,0
25,nonworker,single,secondary,0,1765,1,0,unknown,23,second,135,2,-1,0,unknown,0
34,workforce,married,primary,0,571,1,0,unknown,23,second,202,2,-1,0,unknown,0
31,manager,single,tertiary,0,0,1,1,unknown,23,second,181,1,-1,0,unknown,0
35,workforce,married,secondary,0,700,1,0,unknown,23,second,240,2,-1,0,unknown,0
44,workforce,single,unknown,0,0,1,0,unknown,23,second,354,4,-1,0,unknown,0
28,workforce,married,secondary,0,59,1,1,unknown,23,second,293,2,-1,0,unknown,0
28,workforce,single,tertiary,0,370,1,0,unknown,23,second,108,5,-1,0,unknown,0
31,independent,married,tertiary,0,0,1,0,unknown,23,second,275,2,-1,0,unknown,0
32,workforce,married,primary,0,225,1,0,unknown,23,second,23,1,-1,0,unknown,0
36,manager,married,secondary,0,-118,1,1,unknown,23,second,263,2,-1,0,unknown,0
32,workforce,single,tertiary,0,390,1,0,unknown,23,second,85,1,-1,0,unknown,0
37,manager,single,tertiary,0,1379,1,0,unknown,23,second,319,3,-1,0,unknown,0
36,workforce,single,secondary,0,1168,1,0,unknown,23,second,242,3,-1,0,unknown,0
41,nonworker,married,secondary,0,287,0,0,unknown,23,second,236,2,-1,0,unknown,0
32,workforce,married,secondary,0,2549,1,0,unknown,23,second,246,3,-1,0,unknown,0
34,manager,married,secondary,0,79,1,0,unknown,23,second,83,1,-1,0,unknown,0
31,manager,single,tertiary,0,0,1,0,unknown,23,second,391,1,-1,0,unknown,0
32,workforce,married,primary,0,827,1,0,unknown,23,second,230,2,-1,0,unknown,0
39,manager,married,tertiary,0,12,1,0,unknown,23,second,130,1,-1,0,unknown,0
36,workforce,married,primary,0,973,1,1,unknown,23,second,293,1,-1,0,unknown,0
34,nonworker,single,secondary,0,1408,1,0,unknown,23,second,245,1,-1,0,unknown,0
34,workforce,married,secondary,0,2495,1,0,unknown,23,second,924,1,-1,0,unknown,1
35,manager,married,secondary,0,339,1,0,unknown,23,second,317,1,-1,0,unknown,0
32,workforce,married,secondary,0,0,1,0,unknown,23,second,134,2,-1,0,unknown,0
36,workforce,married,secondary,0,520,1,0,unknown,23,second,110,2,-1,0,unknown,0
40,workforce,divorced,secondary,0,5745,1,1,unknown,23,second,37,1,-1,0,unknown,0
36,workforce,married,secondary,0,222,1,0,unknown,23,second,188,1,-1,0,unknown,0
33,independent,married,tertiary,0,-355,1,0,unknown,23,second,911,2,-1,0,unknown,0
31,manager,divorced,tertiary,0,1804,1,0,unknown,23,second,206,1,-1,0,unknown,0
30,workforce,married,secondary,0,253,1,0,unknown,23,second,160,2,-1,0,unknown,0
33,workforce,married,secondary,0,524,1,0,unknown,23,second,156,2,-1,0,unknown,0
29,manager,single,secondary,0,132,0,0,unknown,23,second,314,3,-1,0,unknown,0
36,manager,divorced,tertiary,1,-1,1,1,unknown,23,second,268,1,-1,0,unknown,0
47,workforce,married,secondary,0,-401,1,0,unknown,23,second,78,1,-1,0,unknown,0
32,workforce,married,primary,0,410,1,0,unknown,23,second,115,2,-1,0,unknown,0
32,workforce,married,secondary,0,3155,1,0,unknown,23,second,99,3,-1,0,unknown,0
50,workforce,married,tertiary,0,247,0,0,unknown,23,second,173,1,-1,0,unknown,0
41,manager,single,tertiary,0,16,0,0,unknown,23,second,95,1,-1,0,unknown,0
29,nonworker,married,secondary,0,823,1,0,unknown,23,second,14,2,-1,0,unknown,0
24,manager,single,tertiary,0,1141,1,0,unknown,23,second,230,1,-1,0,unknown,0
56,workforce,married,primary,0,246,1,0,unknown,23,second,438,1,-1,0,unknown,0
55,workforce,married,unknown,0,-102,1,0,unknown,23,second,35,1,-1,0,unknown,0
32,manager,single,tertiary,0,151,0,0,unknown,23,second,111,2,-1,0,unknown,0
32,workforce,single,tertiary,0,1212,1,0,unknown,23,second,463,2,-1,0,unknown,0
56,nonworker,married,secondary,0,397,1,0,unknown,23,second,252,1,-1,0,unknown,0
32,independent,married,primary,0,-6,0,0,unknown,23,second,881,2,-1,0,unknown,0
28,workforce,single,secondary,0,56,1,0,unknown,23,second,66,1,-1,0,unknown,0
34,workforce,single,secondary,0,1156,1,0,unknown,23,second,234,2,-1,0,unknown,0
36,workforce,married,primary,0,-327,1,1,unknown,23,second,691,1,-1,0,unknown,0
26,nonworker,single,tertiary,0,1570,1,0,unknown,23,second,81,1,-1,0,unknown,0
51,manager,divorced,secondary,0,-175,1,1,unknown,23,second,270,1,-1,0,unknown,0
43,workforce,divorced,secondary,0,353,1,0,unknown,23,second,153,1,-1,0,unknown,0
42,manager,single,secondary,0,61,1,0,unknown,23,second,65,1,-1,0,unknown,0
31,manager,single,tertiary,0,-1206,1,0,unknown,23,second,390,1,-1,0,unknown,0
29,workforce,single,secondary,0,208,1,0,unknown,23,second,249,1,-1,0,unknown,0
28,workforce,single,secondary,0,38,1,0,unknown,23,second,31,1,-1,0,unknown,0
52,manager,divorced,secondary,0,-209,1,1,unknown,23,second,161,1,-1,0,unknown,0
44,workforce,divorced,unknown,0,759,1,0,unknown,23,second,397,1,-1,0,unknown,0
38,workforce,married,secondary,0,-40,1,0,unknown,23,second,227,1,-1,0,unknown,0
28,workforce,married,primary,0,4,1,0,unknown,23,second,7,1,-1,0,unknown,0
24,workforce,married,secondary,0,45,1,1,unknown,23,second,465,1,-1,0,unknown,0
29,workforce,married,secondary,0,-753,1,1,unknown,23,second,98,1,-1,0,unknown,0
24,workforce,single,secondary,0,820,1,0,unknown,23,second,665,1,-1,0,unknown,0
32,workforce,divorced,tertiary,0,0,1,1,unknown,23,second,80,1,-1,0,unknown,0
27,workforce,single,secondary,0,672,1,0,unknown,23,second,164,1,-1,0,unknown,0
41,workforce,married,tertiary,0,-762,1,1,unknown,23,second,145,1,-1,0,unknown,0
42,manager,single,tertiary,0,422,1,0,unknown,23,second,25,2,-1,0,unknown,0
25,workforce,married,secondary,0,51,1,0,unknown,23,second,76,2,-1,0,unknown,0
36,manager,married,secondary,0,1601,1,0,unknown,23,second,163,3,-1,0,unknown,0
36,workforce,divorced,secondary,0,2278,1,0,unknown,23,second,152,2,-1,0,unknown,0
24,workforce,married,secondary,1,110,1,0,unknown,23,second,27,1,-1,0,unknown,0
32,workforce,single,tertiary,0,539,1,1,unknown,23,second,281,2,-1,0,unknown,0
37,manager,single,secondary,0,-332,1,0,unknown,23,second,284,2,-1,0,unknown,0
46,manager,single,unknown,1,0,0,0,unknown,23,second,378,2,-1,0,unknown,0
29,manager,single,secondary,0,468,1,1,unknown,23,second,353,1,-1,0,unknown,0
43,nonworker,married,primary,0,240,1,0,unknown,23,second,83,2,-1,0,unknown,0
30,workforce,married,secondary,0,2,0,1,unknown,23,second,50,3,-1,0,unknown,0
33,workforce,divorced,secondary,1,339,1,0,unknown,23,second,496,4,-1,0,unknown,0
46,manager,single,secondary,0,295,1,0,unknown,23,second,141,6,-1,0,unknown,0
54,workforce,married,secondary,0,7252,0,0,unknown,23,second,139,2,-1,0,unknown,0
36,workforce,married,secondary,0,1109,1,0,unknown,23,second,122,5,-1,0,unknown,0
40,manager,divorced,tertiary,0,-319,1,0,unknown,23,second,59,3,-1,0,unknown,0
34,workforce,married,secondary,0,5553,1,0,unknown,23,second,258,5,-1,0,unknown,0
30,workforce,single,secondary,0,187,1,0,unknown,23,second,110,1,-1,0,unknown,0
30,workforce,married,secondary,0,2080,1,0,unknown,23,second,466,2,-1,0,unknown,0
45,manager,married,tertiary,0,-319,1,0,unknown,23,second,254,1,-1,0,unknown,0
25,workforce,single,primary,0,-221,1,0,unknown,23,second,250,1,-1,0,unknown,0
28,workforce,married,secondary,0,2114,0,1,unknown,23,second,79,1,-1,0,unknown,0
30,workforce,single,primary,0,4009,1,0,unknown,23,second,260,4,-1,0,unknown,0
35,manager,divorced,secondary,0,579,1,0,unknown,23,second,250,3,-1,0,unknown,0
48,workforce,married,secondary,0,3142,0,0,unknown,23,second,563,1,-1,0,unknown,0
35,workforce,married,unknown,0,-205,1,0,unknown,23,second,147,14,-1,0,unknown,0
30,workforce,single,secondary,0,79,0,0,unknown,23,second,125,3,-1,0,unknown,0
38,workforce,single,secondary,0,-591,1,0,unknown,23,second,71,1,-1,0,unknown,0
55,workforce,married,tertiary,0,440,0,0,unknown,23,second,556,1,-1,0,unknown,0
32,workforce,divorced,unknown,1,-274,1,1,unknown,23,second,456,2,-1,0,unknown,0
45,workforce,married,secondary,0,0,1,1,unknown,23,second,268,1,-1,0,unknown,0
35,workforce,single,tertiary,0,2043,1,1,unknown,23,second,159,2,-1,0,unknown,0
30,workforce,married,secondary,0,282,1,1,unknown,23,second,148,2,-1,0,unknown,0
31,manager,single,tertiary,0,-26,1,1,unknown,23,second,448,1,-1,0,unknown,0
46,manager,married,tertiary,0,-267,0,0,unknown,23,second,249,3,-1,0,unknown,0
29,manager,single,tertiary,0,368,1,0,unknown,23,second,160,1,-1,0,unknown,0
33,workforce,married,secondary,0,745,1,0,unknown,23,second,115,4,-1,0,unknown,0
49,manager,married,unknown,0,383,1,0,unknown,23,second,290,3,-1,0,unknown,0
37,workforce,divorced,secondary,0,239,1,0,unknown,23,second,140,2,-1,0,unknown,0
47,workforce,married,secondary,0,382,1,0,unknown,23,second,57,4,-1,0,unknown,0
39,manager,divorced,secondary,0,2679,1,1,unknown,23,second,811,1,-1,0,unknown,0
32,workforce,single,secondary,0,3,1,0,unknown,23,second,108,3,-1,0,unknown,0
55,workforce,married,unknown,0,4746,1,0,unknown,23,second,288,3,-1,0,unknown,0
41,workforce,single,secondary,0,30,0,0,unknown,23,second,1003,1,-1,0,unknown,0
39,nonworker,married,secondary,0,-455,1,0,unknown,23,second,542,2,-1,0,unknown,0
30,workforce,married,secondary,0,0,1,0,unknown,23,second,541,2,-1,0,unknown,0
31,workforce,single,secondary,0,-78,1,1,unknown,23,second,198,2,-1,0,unknown,0
30,manager,married,tertiary,0,302,1,1,unknown,23,second,302,1,-1,0,unknown,0
44,manager,married,unknown,0,-299,1,0,unknown,23,second,268,1,-1,0,unknown,0
31,nonworker,single,tertiary,0,1611,1,0,unknown,23,second,154,2,-1,0,unknown,0
34,manager,married,tertiary,0,498,1,0,unknown,23,second,216,2,-1,0,unknown,0
32,manager,married,secondary,0,0,0,0,unknown,23,second,206,3,-1,0,unknown,0
26,nonworker,married,tertiary,0,454,1,1,unknown,23,second,28,18,-1,0,unknown,0
39,independent,divorced,secondary,0,0,1,0,unknown,23,second,210,2,-1,0,unknown,0
35,manager,divorced,secondary,0,30,0,0,unknown,23,second,186,1,-1,0,unknown,0
35,workforce,single,secondary,0,511,1,1,unknown,23,second,472,1,-1,0,unknown,0
32,manager,single,secondary,0,127,1,0,unknown,23,second,189,2,-1,0,unknown,0
32,workforce,single,secondary,0,1940,1,0,unknown,23,second,215,2,-1,0,unknown,0
30,workforce,married,secondary,0,-108,1,0,unknown,23,second,216,1,-1,0,unknown,0
43,manager,divorced,secondary,0,242,1,0,unknown,23,second,174,1,-1,0,unknown,0
29,workforce,single,secondary,0,1012,1,0,unknown,23,second,926,1,-1,0,unknown,0
27,manager,married,secondary,0,-393,1,1,unknown,23,second,235,2,-1,0,unknown,0
27,workforce,single,secondary,0,430,1,0,unknown,23,second,116,2,-1,0,unknown,0
33,workforce,married,secondary,0,-825,1,0,unknown,23,second,228,2,-1,0,unknown,0
29,workforce,married,unknown,0,135,1,0,unknown,23,second,150,6,-1,0,unknown,0
28,workforce,single,secondary,0,369,1,0,unknown,23,second,411,3,-1,0,unknown,0
32,manager,married,tertiary,0,1522,1,0,unknown,23,second,302,3,-1,0,unknown,0
30,workforce,married,tertiary,0,523,1,0,unknown,23,second,253,2,-1,0,unknown,0
39,workforce,married,secondary,0,104,1,0,unknown,23,second,138,6,-1,0,unknown,0
35,manager,married,tertiary,0,341,1,0,unknown,23,second,824,2,-1,0,unknown,0
49,workforce,married,primary,0,3767,1,0,unknown,23,second,493,13,-1,0,unknown,0
32,manager,married,tertiary,0,1667,1,0,unknown,23,second,345,3,-1,0,unknown,0
35,workforce,married,secondary,0,430,1,0,unknown,23,second,147,50,-1,0,unknown,0
37,workforce,married,unknown,0,603,1,0,unknown,23,second,773,2,-1,0,unknown,0
45,workforce,married,primary,0,0,0,0,unknown,23,second,574,5,-1,0,unknown,0
37,workforce,married,primary,0,510,1,0,unknown,23,second,122,6,-1,0,unknown,0
40,manager,married,secondary,0,0,1,0,unknown,23,second,193,2,-1,0,unknown,0
33,workforce,married,tertiary,0,17455,1,1,unknown,23,second,343,4,-1,0,unknown,0
36,manager,married,secondary,0,176,1,0,unknown,23,second,111,1,-1,0,unknown,0
42,workforce,married,secondary,0,139,1,0,unknown,23,second,166,1,-1,0,unknown,0
30,manager,single,tertiary,0,3625,1,0,unknown,23,second,469,2,-1,0,unknown,0
32,manager,married,tertiary,0,1651,1,0,unknown,23,second,189,2,-1,0,unknown,0
26,workforce,divorced,secondary,0,74,1,0,unknown,23,second,106,6,-1,0,unknown,0
45,workforce,divorced,primary,0,-311,1,0,unknown,23,second,1030,1,-1,0,unknown,1
35,manager,single,secondary,0,-413,1,0,unknown,23,second,178,1,-1,0,unknown,0
39,independent,divorced,secondary,0,1202,1,0,unknown,23,second,364,2,-1,0,unknown,0
33,manager,married,tertiary,0,321,1,0,unknown,23,second,101,5,-1,0,unknown,0
32,workforce,married,secondary,0,221,1,0,unknown,23,second,224,4,-1,0,unknown,0
27,manager,single,tertiary,0,1996,1,0,unknown,23,second,187,1,-1,0,unknown,0
39,workforce,divorced,secondary,0,1222,1,0,unknown,23,second,451,4,-1,0,unknown,0
43,independent,married,secondary,1,150,1,1,unknown,23,second,226,2,-1,0,unknown,0
31,manager,single,tertiary,0,701,1,0,unknown,23,second,301,2,-1,0,unknown,0
50,manager,married,secondary,0,0,1,1,unknown,23,second,97,1,-1,0,unknown,0
53,manager,married,secondary,0,-375,1,0,unknown,23,second,24,1,-1,0,unknown,0
31,workforce,single,secondary,0,6374,1,0,unknown,23,second,922,2,-1,0,unknown,0
36,workforce,married,secondary,0,387,1,0,unknown,23,second,232,1,-1,0,unknown,0
45,manager,married,secondary,0,149,1,0,unknown,23,second,893,3,-1,0,unknown,1
38,workforce,married,primary,0,630,1,0,unknown,23,second,201,3,-1,0,unknown,0
31,independent,single,tertiary,0,150,1,0,unknown,23,second,83,2,-1,0,unknown,0
31,workforce,single,secondary,0,1358,1,1,unknown,23,second,339,2,-1,0,unknown,0
36,manager,married,secondary,0,614,1,0,unknown,23,second,13,5,-1,0,unknown,0
40,workforce,married,secondary,0,-212,1,1,unknown,23,second,54,1,-1,0,unknown,0
30,workforce,married,secondary,0,590,1,0,unknown,23,second,242,3,-1,0,unknown,0
35,manager,married,tertiary,0,8,1,0,unknown,23,second,55,4,-1,0,unknown,0
